Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1993,1624,369,2989,561,769,118,71,0.814852,0.747297,0.257277,0.779614,,,1.5435356200527703,2.6291309669522644
INDEL,PASS,1993,1624,369,2989,561,769,118,71,0.814852,0.747297,0.257277,0.779614,,,1.5435356200527703,2.6291309669522644
SNP,ALL,31187,30030,1157,35669,1257,4402,138,99,0.962901,0.959798,0.123412,0.961347,2.76481235670327,2.6358634742740703,1.6196839805009244,1.7981003218462988
SNP,PASS,31187,30030,1157,35669,1257,4402,138,99,0.962901,0.959798,0.123412,0.961347,2.76481235670327,2.6358634742740703,1.6196839805009244,1.7981003218462988
