Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,561,512,49,1108,140,438,18,14,0.912656,0.791045,0.395307,0.84751,,,1.631578947368421,3.0855018587360594
INDEL,PASS,561,512,49,1108,140,438,18,14,0.912656,0.791045,0.395307,0.84751,,,1.631578947368421,3.0855018587360594
SNP,ALL,22708,22310,398,27447,947,4206,64,77,0.982473,0.959253,0.153241,0.970724,2.9559463694932964,2.7177473940706647,1.631682709033979,1.944176060118089
SNP,PASS,22708,22310,398,27447,947,4206,64,77,0.982473,0.959253,0.153241,0.970724,2.9559463694932964,2.7177473940706647,1.631682709033979,1.944176060118089
