Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1626,1323,303,2706,393,959,74,47,0.813653,0.775043,0.354398,0.793879,,,1.4422187981510015,2.041095890410959
INDEL,PASS,1626,1323,303,2706,393,959,74,47,0.813653,0.775043,0.354398,0.793879,,,1.4422187981510015,2.041095890410959
SNP,ALL,30492,29341,1151,35239,974,4943,138,83,0.962252,0.967851,0.140271,0.965043,2.770676226974904,2.6484528614301976,1.3774570982839314,1.5138472519628836
SNP,PASS,30492,29341,1151,35239,974,4943,138,83,0.962252,0.967851,0.140271,0.965043,2.770676226974904,2.6484528614301976,1.3774570982839314,1.5138472519628836
