Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,549,503,46,1107,131,461,21,15,0.916211,0.797214,0.416441,0.85258,,,1.86096256684492,3.3280632411067192
INDEL,PASS,549,503,46,1107,131,461,21,15,0.916211,0.797214,0.416441,0.85258,,,1.86096256684492,3.3280632411067192
SNP,ALL,21973,21667,306,27568,749,5158,67,79,0.986074,0.966577,0.187101,0.976228,3.007110300820419,2.728034603947013,1.5918102430965306,1.9378332267007892
SNP,PASS,21973,21667,306,27568,749,5158,67,79,0.986074,0.966577,0.187101,0.976228,3.007110300820419,2.728034603947013,1.5918102430965306,1.9378332267007892
