Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1777,1500,277,2902,485,895,94,68,0.844119,0.758346,0.308408,0.798937,,,1.525697503671072,2.475151515151515
INDEL,PASS,1777,1500,277,2902,485,895,94,68,0.844119,0.758346,0.308408,0.798937,,,1.525697503671072,2.475151515151515
SNP,ALL,30041,29058,983,35280,1003,5222,131,79,0.967278,0.966631,0.148016,0.966955,2.7845088161209066,2.6249358118517,1.6014900805683099,1.7695993715632365
SNP,PASS,30041,29058,983,35280,1003,5222,131,79,0.967278,0.966631,0.148016,0.966955,2.7845088161209066,2.6249358118517,1.6014900805683099,1.7695993715632365
