Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1636,1447,189,3408,347,1584,65,37,0.884474,0.809759,0.464789,0.845469,,,1.3372262773722627,2.826285714285714
INDEL,PASS,1636,1447,189,3408,347,1584,65,37,0.884474,0.809759,0.464789,0.845469,,,1.3372262773722627,2.826285714285714
SNP,ALL,30715,29658,1057,35686,1078,4967,139,108,0.965587,0.964908,0.139186,0.965247,2.7625229638701776,2.6231604587435298,1.3685875183213763,1.5496854446668573
SNP,PASS,30715,29658,1057,35686,1078,4967,139,108,0.965587,0.964908,0.139186,0.965247,2.7625229638701776,2.6231604587435298,1.3685875183213763,1.5496854446668573
