Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,549,507,42,1140,141,479,20,17,0.923497,0.786687,0.420175,0.84962,,,1.86096256684492,3.2284644194756553
INDEL,PASS,549,507,42,1140,141,479,20,17,0.923497,0.786687,0.420175,0.84962,,,1.86096256684492,3.2284644194756553
SNP,ALL,21973,21679,294,27692,764,5255,64,78,0.98662,0.965949,0.189766,0.976175,3.007110300820419,2.7161636485580147,1.5918102430965306,1.9407076824992031
SNP,PASS,21973,21679,294,27692,764,5255,64,78,0.98662,0.965949,0.189766,0.976175,3.007110300820419,2.7161636485580147,1.5918102430965306,1.9407076824992031
