Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,338,294,44,645,73,262,7,8,0.869822,0.809399,0.406202,0.838524,,,1.6774193548387097,2.5303867403314917
INDEL,PASS,338,294,44,645,73,262,7,8,0.869822,0.809399,0.406202,0.838524,,,1.6774193548387097,2.5303867403314917
SNP,ALL,20625,19674,951,23169,615,2895,78,68,0.953891,0.969666,0.124951,0.961714,3.029095879710994,2.918032786885246,1.4004424778761062,1.559363254477117
SNP,PASS,20625,19674,951,23169,615,2895,78,68,0.953891,0.969666,0.124951,0.961714,3.029095879710994,2.918032786885246,1.4004424778761062,1.559363254477117
