Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,366,312,54,714,95,290,16,14,0.852459,0.775943,0.406162,0.812404,,,1.4551724137931035,2.6770833333333335
INDEL,PASS,366,312,54,714,95,290,16,14,0.852459,0.775943,0.406162,0.812404,,,1.4551724137931035,2.6770833333333335
SNP,ALL,20661,19880,781,23688,605,3218,65,69,0.962199,0.970445,0.135849,0.966304,3.043044414009,2.8823529411764706,1.4033046311380033,1.6165322135042546
SNP,PASS,20661,19880,781,23688,605,3218,65,69,0.962199,0.970445,0.135849,0.966304,3.043044414009,2.8823529411764706,1.4033046311380033,1.6165322135042546
