Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,399,349,50,730,69,298,6,4,0.874687,0.840278,0.408219,0.857137,,,1.8345323741007193,2.9672131147540983
INDEL,PASS,399,349,50,730,69,298,6,4,0.874687,0.840278,0.408219,0.857137,,,1.8345323741007193,2.9672131147540983
SNP,ALL,20853,20019,834,23486,688,2795,51,70,0.960006,0.966749,0.119007,0.963365,3.0348095146006577,2.87677334213131,1.6357197065519857,1.8448108632395732
SNP,PASS,20853,20019,834,23486,688,2795,51,70,0.960006,0.966749,0.119007,0.963365,3.0348095146006577,2.87677334213131,1.6357197065519857,1.8448108632395732
