Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1642,1433,209,3699,685,1540,107,62,0.872716,0.682723,0.416329,0.766116,,,1.4009009009009008,3.253819036427732
INDEL,PASS,1642,1433,209,3699,685,1540,107,62,0.872716,0.682723,0.416329,0.766116,,,1.4009009009009008,3.253819036427732
SNP,ALL,30194,29168,1026,35362,1111,5106,128,118,0.96602,0.96328,0.144392,0.964648,2.8006293266205162,2.6253971507635545,1.2762235125556143,1.4552591357510074
SNP,PASS,30194,29168,1026,35362,1111,5106,128,118,0.96602,0.96328,0.144392,0.964648,2.8006293266205162,2.6253971507635545,1.2762235125556143,1.4552591357510074
