Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,382,330,52,697,75,285,14,10,0.863874,0.817961,0.408895,0.840291,,,1.7028985507246377,2.642105263157895
INDEL,PASS,382,330,52,697,75,285,14,10,0.863874,0.817961,0.408895,0.840291,,,1.7028985507246377,2.642105263157895
SNP,ALL,20698,19800,898,23365,703,2865,45,94,0.956614,0.965707,0.122619,0.961139,3.0735930735930737,2.9032904626691165,1.6089040232059528,1.8257713248638838
SNP,PASS,20698,19800,898,23365,703,2865,45,94,0.956614,0.965707,0.122619,0.961139,3.0735930735930737,2.9032904626691165,1.6089040232059528,1.8257713248638838
