Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1843,1606,237,3450,609,1199,127,61,0.871405,0.729454,0.347536,0.794136,,,1.5332390381895333,3.1967821782178216
INDEL,PASS,1843,1606,237,3450,609,1199,127,61,0.871405,0.729454,0.347536,0.794136,,,1.5332390381895333,3.1967821782178216
SNP,ALL,30921,29944,977,36081,1275,4871,100,124,0.968403,0.959148,0.135002,0.963753,2.774225042714181,2.582845229822297,1.5834656858647496,1.8059747938384938
SNP,PASS,30921,29944,977,36081,1275,4871,100,124,0.968403,0.959148,0.135002,0.963753,2.774225042714181,2.582845229822297,1.5834656858647496,1.8059747938384938
