Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1777,1491,286,2907,496,903,96,60,0.839055,0.752495,0.31063,0.793421,,,1.525697503671072,2.4902676399026764
INDEL,PASS,1777,1491,286,2907,496,903,96,60,0.839055,0.752495,0.31063,0.793421,,,1.525697503671072,2.4902676399026764
SNP,ALL,30041,28936,1105,35217,1026,5251,130,83,0.963217,0.965761,0.149104,0.964487,2.7845088161209066,2.6220828621363217,1.6014900805683099,1.7575211532434973
SNP,PASS,30041,28936,1105,35217,1026,5251,130,83,0.963217,0.965761,0.149104,0.964487,2.7845088161209066,2.6220828621363217,1.6014900805683099,1.7575211532434973
