Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,561,502,59,887,67,302,11,9,0.894831,0.88547,0.340474,0.890126,,,1.631578947368421,2.4092664092664093
INDEL,PASS,561,502,59,887,67,302,11,9,0.894831,0.88547,0.340474,0.890126,,,1.631578947368421,2.4092664092664093
SNP,ALL,22708,22082,626,26161,773,3322,72,74,0.972433,0.966154,0.126983,0.969283,2.9559463694932964,2.7840416305290545,1.631682709033979,1.829706614701743
SNP,PASS,22708,22082,626,26161,773,3322,72,74,0.972433,0.966154,0.126983,0.969283,2.9559463694932964,2.7840416305290545,1.631682709033979,1.829706614701743
