Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,493,439,54,919,76,394,10,5,0.890467,0.855238,0.428727,0.872497,,,1.553763440860215,2.0165016501650164
INDEL,PASS,493,439,54,919,76,394,10,5,0.890467,0.855238,0.428727,0.872497,,,1.553763440860215,2.0165016501650164
SNP,ALL,22268,21480,788,25734,700,3556,88,90,0.964613,0.968437,0.138183,0.966521,2.971820938113073,2.808967150044392,1.2767720159558147,1.4481774055391643
SNP,PASS,22268,21480,788,25734,700,3556,88,90,0.964613,0.968437,0.138183,0.966521,2.971820938113073,2.808967150044392,1.2767720159558147,1.4481774055391643
