Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,366,321,45,714,76,299,12,11,0.877049,0.816867,0.418768,0.845889,,,1.4551724137931035,2.6020408163265305
INDEL,PASS,366,321,45,714,76,299,12,11,0.877049,0.816867,0.418768,0.845889,,,1.4551724137931035,2.6020408163265305
SNP,ALL,20661,19929,732,23840,643,3283,57,63,0.964571,0.968721,0.13771,0.966642,3.043044414009,2.8767680052024063,1.4033046311380033,1.630422783971741
SNP,PASS,20661,19929,732,23840,643,3283,57,63,0.964571,0.968721,0.13771,0.966642,3.043044414009,2.8767680052024063,1.4033046311380033,1.630422783971741
