Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,508,474,34,1123,128,503,15,12,0.933071,0.793548,0.447907,0.857672,,,1.5670103092783505,2.867595818815331
INDEL,PASS,508,474,34,1123,128,503,15,12,0.933071,0.793548,0.447907,0.857672,,,1.5670103092783505,2.867595818815331
SNP,ALL,22507,22168,339,27698,821,4724,51,82,0.984938,0.964264,0.170554,0.974491,2.966519823788546,2.7079764453961457,1.3966766084363016,1.6923076923076923
SNP,PASS,22507,22168,339,27698,821,4724,51,82,0.984938,0.964264,0.170554,0.974491,2.966519823788546,2.7079764453961457,1.3966766084363016,1.6923076923076923
