Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1642,1428,214,3711,688,1565,111,61,0.869671,0.679404,0.421719,0.762852,,,1.4009009009009008,3.257042253521127
INDEL,PASS,1642,1428,214,3711,688,1565,111,61,0.869671,0.679404,0.421719,0.762852,,,1.4009009009009008,3.257042253521127
SNP,ALL,30194,29048,1146,35462,1178,5241,130,116,0.962045,0.96102,0.147792,0.961533,2.8006293266205162,2.611156351791531,1.2762235125556143,1.4603582338239378
SNP,PASS,30194,29048,1146,35462,1178,5241,130,116,0.962045,0.96102,0.147792,0.961533,2.8006293266205162,2.611156351791531,1.2762235125556143,1.4603582338239378
