Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,366,317,49,653,64,255,11,7,0.86612,0.839196,0.390505,0.852446,,,1.4551724137931035,2.2626262626262625
INDEL,PASS,366,317,49,653,64,255,11,7,0.86612,0.839196,0.390505,0.852446,,,1.4551724137931035,2.2626262626262625
SNP,ALL,20661,19743,918,23266,616,2922,68,70,0.955568,0.969721,0.125591,0.962593,3.043044414009,2.9022468142186453,1.4033046311380033,1.581769734650827
SNP,PASS,20661,19743,918,23266,616,2922,68,70,0.955568,0.969721,0.125591,0.962593,3.043044414009,2.9022468142186453,1.4033046311380033,1.581769734650827
