Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1993,1752,241,3542,627,1113,119,79,0.879077,0.741869,0.314229,0.804666,,,1.5435356200527703,3.2154963680387407
INDEL,PASS,1993,1752,241,3542,627,1113,119,79,0.879077,0.741869,0.314229,0.804666,,,1.5435356200527703,3.2154963680387407
SNP,ALL,31187,30353,834,36116,1312,4473,100,98,0.973258,0.958537,0.123851,0.965842,2.76481235670327,2.6267817707287695,1.6196839805009244,1.810762401682112
SNP,PASS,31187,30353,834,36116,1312,4473,100,98,0.973258,0.958537,0.123851,0.965842,2.76481235670327,2.6267817707287695,1.6196839805009244,1.810762401682112
