Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1626,1406,220,3613,646,1530,107,60,0.864699,0.68987,0.423471,0.767454,,,1.4422187981510015,3.1296728971962615
INDEL,PASS,1626,1406,220,3613,646,1530,107,60,0.864699,0.68987,0.423471,0.767454,,,1.4422187981510015,3.1296728971962615
SNP,ALL,30492,29370,1122,36036,1043,5632,144,92,0.963203,0.965695,0.156288,0.964448,2.770676226974904,2.5805522447357965,1.3774570982839314,1.5556974599120192
SNP,PASS,30492,29370,1122,36036,1043,5632,144,92,0.963203,0.965695,0.156288,0.964448,2.770676226974904,2.5805522447357965,1.3774570982839314,1.5556974599120192
