Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,376,327,49,706,59,312,11,4,0.869681,0.850254,0.441926,0.859858,,,1.781954887218045,2.723404255319149
INDEL,PASS,376,327,49,706,59,312,11,4,0.869681,0.850254,0.441926,0.859858,,,1.781954887218045,2.723404255319149
SNP,ALL,20162,19431,731,23788,669,3694,67,70,0.963744,0.966706,0.155288,0.965223,3.0875557357113905,2.8774645592308947,1.5809426229508197,1.8148455072806913
SNP,PASS,20162,19431,731,23788,669,3694,67,70,0.963744,0.966706,0.155288,0.965223,3.0875557357113905,2.8774645592308947,1.5809426229508197,1.8148455072806913
