Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1642,1356,286,2824,432,1015,74,37,0.825822,0.761194,0.359419,0.792192,,,1.4009009009009008,2.0735455543358947
INDEL,PASS,1642,1356,286,2824,432,1015,74,37,0.825822,0.761194,0.359419,0.792192,,,1.4009009009009008,2.0735455543358947
SNP,ALL,30194,28803,1391,34991,1295,4897,205,114,0.953931,0.956968,0.13995,0.955447,2.8006293266205162,2.634136212624585,1.2762235125556143,1.4454545454545455
SNP,PASS,30194,28803,1391,34991,1295,4897,205,114,0.953931,0.956968,0.13995,0.955447,2.8006293266205162,2.634136212624585,1.2762235125556143,1.4454545454545455
