Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,508,456,52,839,53,319,10,6,0.897638,0.898077,0.380215,0.897857,,,1.5670103092783505,1.9609929078014185
INDEL,PASS,508,456,52,839,53,319,10,6,0.897638,0.898077,0.380215,0.897857,,,1.5670103092783505,1.9609929078014185
SNP,ALL,22507,21707,800,26000,624,3677,77,60,0.964456,0.972047,0.141423,0.968236,2.966519823788546,2.818382029070621,1.3966766084363016,1.58612797293263
SNP,PASS,22507,21707,800,26000,624,3677,77,60,0.964456,0.972047,0.141423,0.968236,2.966519823788546,2.818382029070621,1.3966766084363016,1.58612797293263
