Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,493,448,45,1011,58,482,10,5,0.908722,0.890359,0.476756,0.899447,,,1.553763440860215,2.1677215189873418
INDEL,PASS,493,448,45,1011,58,482,10,5,0.908722,0.890359,0.476756,0.899447,,,1.553763440860215,2.1677215189873418
SNP,ALL,22268,21742,526,26627,766,4140,71,88,0.976379,0.965936,0.155481,0.971129,2.971820938113073,2.76225455572821,1.2767720159558147,1.5155009451795842
SNP,PASS,22268,21742,526,26627,766,4140,71,88,0.976379,0.965936,0.155481,0.971129,2.971820938113073,2.76225455572821,1.2767720159558147,1.5155009451795842
