Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,493,442,51,999,64,471,13,6,0.896552,0.878788,0.471471,0.887581,,,1.553763440860215,2.0809968847352023
INDEL,PASS,493,442,51,999,64,471,13,6,0.896552,0.878788,0.471471,0.887581,,,1.553763440860215,2.0809968847352023
SNP,ALL,22268,21700,568,26656,793,4184,83,86,0.974493,0.964712,0.156963,0.969577,2.971820938113073,2.75443537031822,1.2767720159558147,1.5210561181035298
SNP,PASS,22268,21700,568,26656,793,4184,83,86,0.974493,0.964712,0.156963,0.969577,2.971820938113073,2.75443537031822,1.2767720159558147,1.5210561181035298
