Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,338,296,42,704,85,314,15,7,0.87574,0.782051,0.446023,0.826248,,,1.6774193548387097,2.782608695652174
INDEL,PASS,338,296,42,704,85,314,15,7,0.87574,0.782051,0.446023,0.826248,,,1.6774193548387097,2.782608695652174
SNP,ALL,20625,19742,883,23718,708,3273,78,66,0.957188,0.965371,0.137996,0.961262,3.029095879710994,2.8709414260075055,1.4004424778761062,1.5884279475982532
SNP,PASS,20625,19742,883,23718,708,3273,78,66,0.957188,0.965371,0.137996,0.961262,3.029095879710994,2.8709414260075055,1.4004424778761062,1.5884279475982532
