Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,376,327,49,719,61,321,9,4,0.869681,0.846734,0.446453,0.858054,,,1.781954887218045,2.767195767195767
INDEL,PASS,376,327,49,719,61,321,9,4,0.869681,0.846734,0.446453,0.858054,,,1.781954887218045,2.767195767195767
SNP,ALL,20162,19493,669,23878,635,3758,60,61,0.966819,0.968439,0.157383,0.967628,3.0875557357113905,2.8785517129404123,1.5809426229508197,1.8282564892734385
SNP,PASS,20162,19493,669,23878,635,3758,60,61,0.966819,0.968439,0.157383,0.967628,3.0875557357113905,2.8785517129404123,1.5809426229508197,1.8282564892734385
