Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1907,1552,355,2879,470,823,100,61,0.813844,0.771401,0.285863,0.792054,,,1.4675675675675677,2.4002389486260456
INDEL,PASS,1907,1552,355,2879,470,823,100,61,0.813844,0.771401,0.285863,0.792054,,,1.4675675675675677,2.4002389486260456
SNP,ALL,30891,29561,1330,35730,1173,5002,142,121,0.956945,0.961826,0.139994,0.95938,2.7400145243282497,2.600685000503677,1.6764323480974257,1.8399872753300461
SNP,PASS,30891,29561,1330,35730,1173,5002,142,121,0.956945,0.961826,0.139994,0.95938,2.7400145243282497,2.600685000503677,1.6764323480974257,1.8399872753300461
