Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,399,344,55,785,96,331,13,16,0.862155,0.788546,0.421656,0.82371,,,1.8345323741007193,3.3820224719101124
INDEL,PASS,399,344,55,785,96,331,13,16,0.862155,0.788546,0.421656,0.82371,,,1.8345323741007193,3.3820224719101124
SNP,ALL,20853,20159,694,24052,717,3192,49,71,0.966719,0.965628,0.132712,0.966173,3.0348095146006577,2.831290784657011,1.6357197065519857,1.8791946308724832
SNP,PASS,20853,20159,694,24052,717,3192,49,71,0.966719,0.965628,0.132712,0.966173,3.0348095146006577,2.831290784657011,1.6357197065519857,1.8791946308724832
