Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,338,300,38,730,74,340,10,9,0.887574,0.810256,0.465753,0.847155,,,1.6774193548387097,2.707692307692308
INDEL,PASS,338,300,38,730,74,340,10,9,0.887574,0.810256,0.465753,0.847155,,,1.6774193548387097,2.707692307692308
SNP,ALL,20625,19918,707,23915,633,3378,61,63,0.965721,0.969178,0.14125,0.967446,3.029095879710994,2.8604388512423364,1.4004424778761062,1.5921908893709327
SNP,PASS,20625,19918,707,23915,633,3378,61,63,0.965721,0.969178,0.14125,0.967446,3.029095879710994,2.8604388512423364,1.4004424778761062,1.5921908893709327
