Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1843,1486,357,2888,546,832,119,64,0.806294,0.734436,0.288089,0.768689,,,1.5332390381895333,2.5859473023839397
INDEL,PASS,1843,1486,357,2888,546,832,119,64,0.806294,0.734436,0.288089,0.768689,,,1.5332390381895333,2.5859473023839397
SNP,ALL,30921,29597,1324,35792,1358,4846,149,138,0.957181,0.956117,0.135393,0.956649,2.774225042714181,2.5902527075812274,1.5834656858647496,1.7984356667970278
SNP,PASS,30921,29597,1324,35792,1358,4846,149,138,0.957181,0.956117,0.135393,0.956649,2.774225042714181,2.5902527075812274,1.5834656858647496,1.7984356667970278
