Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1907,1639,268,3395,617,1093,125,73,0.859465,0.731972,0.321944,0.790612,,,1.4675675675675677,2.9445100354191265
INDEL,PASS,1907,1639,268,3395,617,1093,125,73,0.859465,0.731972,0.321944,0.790612,,,1.4675675675675677,2.9445100354191265
SNP,ALL,30891,29798,1093,36040,1143,5106,131,108,0.964618,0.96305,0.141676,0.963833,2.7400145243282497,2.5811481922924115,1.6764323480974257,1.8414201183431953
SNP,PASS,30891,29798,1093,36040,1143,5106,131,108,0.964618,0.96305,0.141676,0.963833,2.7400145243282497,2.5811481922924115,1.6764323480974257,1.8414201183431953
