Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,478,427,51,823,55,334,10,7,0.893305,0.887526,0.405832,0.890406,,,1.7470588235294118,1.9566787003610109
INDEL,PASS,478,427,51,823,55,334,10,7,0.893305,0.887526,0.405832,0.890406,,,1.7470588235294118,1.9566787003610109
SNP,ALL,22416,21567,849,25866,634,3667,87,69,0.962125,0.97144,0.141769,0.96676,2.9548500881834214,2.8096289752650176,1.3930364199508705,1.5562036579337617
SNP,PASS,22416,21567,849,25866,634,3667,87,69,0.962125,0.97144,0.141769,0.96676,2.9548500881834214,2.8096289752650176,1.3930364199508705,1.5562036579337617
