Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,549,483,66,887,72,327,17,9,0.879781,0.871429,0.368658,0.875585,,,1.86096256684492,2.2509225092250924
INDEL,PASS,549,483,66,887,72,327,17,9,0.879781,0.871429,0.368658,0.875585,,,1.86096256684492,2.2509225092250924
SNP,ALL,21973,21364,609,26006,578,4064,73,60,0.972284,0.973658,0.156272,0.972971,3.007110300820419,2.813810291746078,1.5918102430965306,1.7843830334190232
SNP,PASS,21973,21364,609,26006,578,4064,73,60,0.972284,0.973658,0.156272,0.972971,3.007110300820419,2.813810291746078,1.5918102430965306,1.7843830334190232
