Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,561,514,47,1124,153,439,23,20,0.916221,0.776642,0.390569,0.840677,,,1.631578947368421,3.11070110701107
INDEL,PASS,561,514,47,1124,153,439,23,20,0.916221,0.776642,0.390569,0.840677,,,1.631578947368421,3.11070110701107
SNP,ALL,22708,22358,350,27558,917,4299,57,79,0.984587,0.960574,0.155998,0.972432,2.9559463694932964,2.705186777747917,1.631682709033979,1.9412518692587053
SNP,PASS,22708,22358,350,27558,917,4299,57,79,0.984587,0.960574,0.155998,0.972432,2.9559463694932964,2.705186777747917,1.631682709033979,1.9412518692587053
