Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,478,413,65,869,60,381,15,11,0.864017,0.877049,0.438435,0.870484,,,1.7470588235294118,2.172794117647059
INDEL,PASS,478,413,65,869,60,381,15,11,0.864017,0.877049,0.438435,0.870484,,,1.7470588235294118,2.172794117647059
SNP,ALL,22416,21674,742,26551,730,4158,82,69,0.966899,0.967401,0.156604,0.96715,2.9548500881834214,2.7591282196433626,1.3930364199508705,1.6021768974308688
SNP,PASS,22416,21674,742,26551,730,4158,82,69,0.966899,0.967401,0.156604,0.96715,2.9548500881834214,2.7591282196433626,1.3930364199508705,1.6021768974308688
