Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,528,469,59,864,65,313,10,6,0.888258,0.882033,0.362269,0.885134,,,1.586734693877551,2.4166666666666665
INDEL,PASS,528,469,59,864,65,313,10,6,0.888258,0.882033,0.362269,0.885134,,,1.586734693877551,2.4166666666666665
SNP,ALL,22475,21757,718,26193,696,3749,78,95,0.968053,0.968989,0.14313,0.968521,2.9480245829675154,2.7473187473187473,1.6801097721035676,1.8633628705830871
SNP,PASS,22475,21757,718,26193,696,3749,78,95,0.968053,0.968989,0.14313,0.968521,2.9480245829675154,2.7473187473187473,1.6801097721035676,1.8633628705830871
