Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,389,352,37,788,82,337,7,8,0.904884,0.818182,0.427665,0.859352,,,1.7777777777777777,3.0051020408163267
INDEL,PASS,389,352,37,788,82,337,7,8,0.904884,0.818182,0.427665,0.859352,,,1.7777777777777777,3.0051020408163267
SNP,ALL,20682,19979,703,24162,631,3561,36,92,0.966009,0.96937,0.14738,0.967687,3.037268292682927,2.8191438951192547,1.6766381766381766,1.9084227015303048
SNP,PASS,20682,19979,703,24162,631,3561,36,92,0.966009,0.96937,0.14738,0.967687,3.037268292682927,2.8191438951192547,1.6766381766381766,1.9084227015303048
