Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,376,322,54,725,82,311,11,5,0.856383,0.801932,0.428966,0.828264,,,1.781954887218045,2.6923076923076925
INDEL,PASS,376,322,54,725,82,311,11,5,0.856383,0.801932,0.428966,0.828264,,,1.781954887218045,2.6923076923076925
SNP,ALL,20162,19449,713,23746,596,3709,66,58,0.964636,0.970255,0.156195,0.967438,3.0875557357113905,2.8804312316236524,1.5809426229508197,1.8097324177125267
SNP,PASS,20162,19449,713,23746,596,3709,66,58,0.964636,0.970255,0.156195,0.967438,3.0875557357113905,2.8804312316236524,1.5809426229508197,1.8097324177125267
