Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,478,428,50,908,56,416,10,7,0.895397,0.886179,0.45815,0.890764,,,1.7470588235294118,2.1433566433566433
INDEL,PASS,478,428,50,908,56,416,10,7,0.895397,0.886179,0.45815,0.890764,,,1.7470588235294118,2.1433566433566433
SNP,ALL,22416,21639,777,26607,696,4274,81,68,0.965337,0.968835,0.160634,0.967083,2.9548500881834214,2.7757128670733437,1.3930364199508705,1.6148250098309085
SNP,PASS,22416,21639,777,26607,696,4274,81,68,0.965337,0.968835,0.160634,0.967083,2.9548500881834214,2.7757128670733437,1.3930364199508705,1.6148250098309085
