Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,357,315,42,715,85,296,5,7,0.882353,0.797136,0.413986,0.837583,,,1.646153846153846,2.49009900990099
INDEL,PASS,357,315,42,715,85,296,5,7,0.882353,0.797136,0.413986,0.837583,,,1.646153846153846,2.49009900990099
SNP,ALL,20422,19424,998,22904,622,2876,76,96,0.951131,0.968943,0.125568,0.959955,3.05559968228753,2.9232876712328766,1.2783482142857143,1.448807103883599
SNP,PASS,20422,19424,998,22904,622,2876,76,96,0.951131,0.968943,0.125568,0.959955,3.05559968228753,2.9232876712328766,1.2783482142857143,1.448807103883599
