Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,389,346,43,776,91,323,9,8,0.88946,0.799117,0.416237,0.841872,,,1.7777777777777777,2.984536082474227
INDEL,PASS,389,346,43,776,91,323,9,8,0.88946,0.799117,0.416237,0.841872,,,1.7777777777777777,2.984536082474227
SNP,ALL,20682,19926,756,23982,612,3453,49,83,0.963446,0.970189,0.143983,0.966806,3.037268292682927,2.834292106104187,1.6766381766381766,1.8862924596482775
SNP,PASS,20682,19926,756,23982,612,3453,49,83,0.963446,0.970189,0.143983,0.966806,3.037268292682927,2.834292106104187,1.6766381766381766,1.8862924596482775
