Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,382,329,53,744,82,315,12,12,0.861257,0.808858,0.423387,0.834235,,,1.7028985507246377,2.925531914893617
INDEL,PASS,382,329,53,744,82,315,12,12,0.861257,0.808858,0.423387,0.834235,,,1.7028985507246377,2.925531914893617
SNP,ALL,20698,20004,694,23879,677,3212,36,99,0.96647,0.967242,0.134511,0.966856,3.0735930735930737,2.8666235027516995,1.6089040232059528,1.8686140161077052
SNP,PASS,20698,20004,694,23879,677,3212,36,99,0.96647,0.967242,0.134511,0.966856,3.0735930735930737,2.8666235027516995,1.6089040232059528,1.8686140161077052
