Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,1642,1360,282,2802,409,999,72,41,0.828258,0.773156,0.356531,0.799759,,,1.4009009009009008,2.02835332606325
INDEL,PASS,1642,1360,282,2802,409,999,72,41,0.828258,0.773156,0.356531,0.799759,,,1.4009009009009008,2.02835332606325
SNP,ALL,30194,28987,1207,35015,1164,4889,178,108,0.960025,0.961362,0.139626,0.960693,2.8006293266205162,2.6370716510903427,1.2762235125556143,1.439286212184581
SNP,PASS,30194,28987,1207,35015,1164,4889,178,108,0.960025,0.961362,0.139626,0.960693,2.8006293266205162,2.6370716510903427,1.2762235125556143,1.439286212184581
