Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,478,425,53,892,55,395,10,10,0.889121,0.889336,0.442825,0.889229,,,1.7470588235294118,2.1052631578947367
INDEL,PASS,478,425,53,892,55,395,10,10,0.889121,0.889336,0.442825,0.889229,,,1.7470588235294118,2.1052631578947367
SNP,ALL,22416,21793,623,26705,716,4210,68,71,0.972207,0.968171,0.157648,0.970185,2.9548500881834214,2.7538288604749193,1.3930364199508705,1.613689776733255
SNP,PASS,22416,21793,623,26705,716,4210,68,71,0.972207,0.968171,0.157648,0.970185,2.9548500881834214,2.7538288604749193,1.3930364199508705,1.613689776733255
