Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,399,349,50,701,67,273,7,4,0.874687,0.843458,0.389444,0.858789,,,1.8345323741007193,2.808743169398907
INDEL,PASS,399,349,50,701,67,273,7,4,0.874687,0.843458,0.389444,0.858789,,,1.8345323741007193,2.808743169398907
SNP,ALL,20853,19915,938,23338,699,2737,59,62,0.955018,0.96607,0.117277,0.960512,3.0348095146006577,2.889721805763785,1.6357197065519857,1.825075711689885
SNP,PASS,20853,19915,938,23338,699,2737,59,62,0.955018,0.96607,0.117277,0.960512,3.0348095146006577,2.889721805763785,1.6357197065519857,1.825075711689885
